% 1. Title:
%      Board Game Weight Classification
% 
% 2. Sources:
%      (a) Board Game Geek (https://www.boardgamegeek.com/xmlapi)
%      (b) Data extracted 02/01/2016
% 
% 3. Past Usage:
%      - none known
% 
% 4. Relevant Information:
%      - BGG is a living database of all known published boardgames.
%      - This data set is just a small fraction of the total.
% 
% 5. Number of Instances:
%      9500
% 
% 6. Number of attributes (14 total):
%      1 (numeric) identifier
%      3 (numeric) game parameters
%      9 (boolean) subdomain classifications
%      1 (nominal) classification of weight
% 
% 7. Attribute Information:
%      1.  game identifier
%      2.  minimum players
%      3.  maximum players
%      4.  typical duration (in minutes)
%      5.  subdomain: abstract game
%      6.  subdomain: childrens game
%      7.  subdomain: customizable game
%      8.  subdomain: family game
%      9.  subdomain: party game
%      10. subdomain: strategy game
%      11. subdomain: thematic game
%      12. subdomain: wargame
%      13. (no subdomain)
%      14. class:
%          - LIGHT
%          - MEDIUM_LIGHT
%          - MEDIUM
%          - MEDIUM_HEAVY
%          - HEAVY
% 
% 8. Missing Attribute Values:
%      (none)
% 
% 9. Class Distribution:
%      LIGHT        :  4372  (46.021%)
%      MEDIUM_LIGHT :  2957  (31.126%)
%      MEDIUM       :  1708  (17.979%)
%      MEDIUM_HEAVY :   406  ( 4.274%)
%      HEAVY        :    57  ( 0.600%)
% 

@RELATION boardgames

@ATTRIBUTE id NUMERIC
@ATTRIBUTE minp NUMERIC
@ATTRIBUTE maxp NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE abstract {Y,N}
@ATTRIBUTE childrens {Y,N}
@ATTRIBUTE customizable {Y,N}
@ATTRIBUTE family {Y,N}
@ATTRIBUTE party {Y,N}
@ATTRIBUTE strategy {Y,N}
@ATTRIBUTE thematic {Y,N}
@ATTRIBUTE wargames {Y,N}
@ATTRIBUTE no-subdomain {Y,N}
@ATTRIBUTE weight {LIGHT,MEDIUM_LIGHT,MEDIUM,MEDIUM_HEAVY,HEAVY}

@DATA
359,3,5,30,N,N,N,Y,N,N,N,N,N,LIGHT
360,2,4,60,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
361,2,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
362,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
363,2,6,20,N,N,N,Y,N,N,N,N,N,LIGHT
364,2,5,30,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
365,3,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
366,2,6,45,N,N,N,Y,N,N,N,N,N,LIGHT
367,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
368,3,5,30,N,N,N,Y,N,N,N,N,N,LIGHT
369,2,9,20,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
370,2,5,90,N,N,N,N,N,Y,N,N,N,MEDIUM
371,2,4,40,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
372,2,2,20,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
373,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
374,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
375,2,5,120,N,N,N,N,N,N,N,N,Y,MEDIUM
376,2,2,45,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
377,2,6,40,N,N,N,N,N,N,N,N,Y,LIGHT
378,3,6,120,N,N,N,N,N,Y,N,N,N,MEDIUM
379,2,6,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
380,2,4,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
381,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM
382,2,7,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
383,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
384,2,8,75,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
386,2,4,15,N,N,N,Y,N,N,N,N,N,LIGHT
387,3,7,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
388,2,2,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
389,3,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
391,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
392,2,7,15,N,N,N,Y,N,N,Y,N,N,LIGHT
393,1,4,90,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
394,2,2,40,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
396,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
397,2,8,90,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
398,2,5,30,N,N,N,Y,N,N,N,N,N,LIGHT
399,2,8,90,N,N,N,N,N,Y,N,N,N,MEDIUM
400,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
401,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
403,2,2,15,N,N,N,Y,N,N,N,N,N,LIGHT
404,3,5,15,N,Y,N,Y,N,N,N,N,N,LIGHT
406,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
408,2,2,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
409,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
410,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
412,4,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
413,3,8,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
414,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
415,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
416,2,4,30,N,N,N,N,Y,N,N,N,N,MEDIUM_LIGHT
417,2,4,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
420,3,6,240,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
421,2,7,360,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
422,3,7,360,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
423,3,6,300,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
424,2,6,360,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
425,2,5,240,N,N,N,N,N,N,N,Y,N,MEDIUM
426,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
427,2,6,60,N,N,N,N,Y,N,N,N,N,MEDIUM_LIGHT
428,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
429,2,4,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
430,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
431,3,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
432,2,10,45,N,N,N,Y,N,N,N,N,N,LIGHT
433,2,6,90,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
434,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
436,3,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
437,2,4,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
438,3,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
440,2,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
441,2,5,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
442,2,4,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
443,2,5,60,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
444,2,8,30,N,Y,N,Y,N,N,N,N,N,LIGHT
445,3,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
446,2,6,30,Y,N,N,N,N,N,N,N,N,LIGHT
449,2,8,30,N,N,N,Y,N,N,N,N,N,LIGHT
450,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
451,3,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
452,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
453,2,7,90,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
454,3,5,30,N,Y,N,N,N,N,N,N,N,LIGHT
455,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
457,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
458,3,8,60,N,N,N,N,N,N,Y,N,N,LIGHT
459,3,6,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
460,2,6,90,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
461,2,4,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
462,2,6,15,N,N,N,N,N,N,N,N,Y,LIGHT
463,2,2,20,N,N,Y,N,N,N,N,N,N,MEDIUM
464,2,4,30,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
465,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
466,3,4,90,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
467,3,7,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
468,0,0,0,N,N,N,N,N,N,N,N,Y,LIGHT
469,2,4,60,N,Y,N,N,N,N,N,N,N,LIGHT
470,3,6,240,N,N,N,N,N,Y,Y,N,N,MEDIUM_HEAVY
471,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM
472,1,4,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
473,3,8,30,N,N,N,N,N,N,N,N,Y,LIGHT
474,4,4,180,N,N,N,N,N,Y,N,N,N,MEDIUM
475,3,5,100,N,N,N,N,N,Y,N,N,N,MEDIUM
476,2,4,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
477,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
478,2,8,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
479,2,2,20,N,N,N,N,N,N,N,N,Y,MEDIUM
480,4,4,120,N,N,N,N,N,N,N,Y,N,LIGHT
481,2,4,60,N,N,N,N,N,Y,N,N,N,MEDIUM
482,2,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
483,2,7,360,N,N,N,N,N,Y,N,N,N,MEDIUM
484,2,8,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
485,2,5,30,N,Y,N,Y,N,N,N,N,N,LIGHT
486,2,8,15,N,Y,N,N,N,N,N,N,N,LIGHT
487,2,4,30,Y,N,N,N,N,N,N,Y,N,MEDIUM
488,2,6,15,N,N,N,N,N,N,N,N,Y,LIGHT
489,2,2,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
490,2,6,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
491,3,5,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
492,3,5,90,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
494,2,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
495,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
496,3,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
497,3,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
498,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
499,1,8,30,N,N,N,Y,Y,N,N,N,N,LIGHT
500,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
501,2,5,30,N,Y,N,N,N,N,N,N,N,LIGHT
502,2,4,15,N,N,N,N,N,N,N,N,Y,LIGHT
503,2,5,45,Y,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
504,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
505,2,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
506,3,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
507,2,4,90,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
508,2,6,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
509,2,2,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
510,3,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
511,1,6,180,N,N,N,N,N,Y,N,N,N,MEDIUM
512,2,8,40,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
513,2,2,0,N,N,N,N,N,N,N,N,Y,LIGHT
514,3,6,30,N,N,N,N,Y,N,N,N,N,LIGHT
515,3,8,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
517,0,0,0,N,N,N,N,N,N,N,N,Y,LIGHT
518,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
519,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
520,2,4,210,N,N,N,N,N,N,N,Y,N,MEDIUM
521,2,4,30,N,N,N,Y,N,N,N,N,N,LIGHT
524,2,4,30,N,N,N,Y,N,N,N,N,N,LIGHT
525,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
526,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
527,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM
528,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM
529,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_HEAVY
530,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
531,3,5,60,N,N,N,N,N,Y,N,N,N,MEDIUM
533,2,6,30,N,Y,N,Y,N,N,N,N,N,LIGHT
534,3,6,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
535,3,4,30,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
536,4,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
537,2,2,0,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
538,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM
539,2,6,90,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
540,2,4,45,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
541,2,12,120,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
542,4,10,45,N,N,N,N,Y,N,N,N,N,LIGHT
545,2,12,60,N,N,N,N,Y,N,N,N,N,LIGHT
547,2,4,0,N,N,N,N,N,N,N,N,Y,LIGHT
548,2,6,120,N,N,N,N,N,N,N,Y,N,MEDIUM
549,2,12,0,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
550,3,4,60,N,N,N,Y,Y,N,N,N,N,MEDIUM_LIGHT
551,2,2,45,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
552,3,5,120,N,N,N,N,N,Y,N,N,N,MEDIUM
553,2,5,60,N,N,N,N,Y,N,Y,N,N,LIGHT
554,2,5,120,N,N,N,N,N,Y,N,N,N,MEDIUM
555,2,5,100,N,N,N,N,N,Y,N,N,N,MEDIUM
556,2,6,20,N,Y,N,N,N,N,N,N,N,LIGHT
557,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
558,3,6,80,N,N,N,N,N,N,N,N,Y,MEDIUM
559,2,6,30,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
561,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
562,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
563,4,15,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
564,2,7,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
565,3,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
566,3,5,90,N,N,N,N,N,N,N,N,Y,MEDIUM
567,4,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
568,2,10,45,N,N,N,Y,N,N,N,N,N,LIGHT
569,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
570,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
571,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
572,2,8,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
573,3,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
574,3,6,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
575,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM
576,2,6,60,N,N,N,N,N,N,Y,N,N,MEDIUM
577,4,10,90,N,N,N,N,N,Y,Y,N,N,MEDIUM_LIGHT
578,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
579,2,0,0,N,N,N,N,N,N,N,Y,N,LIGHT
581,2,6,90,Y,N,N,N,N,N,N,N,N,MEDIUM
582,3,4,180,N,N,N,N,N,N,N,Y,N,MEDIUM
583,2,5,90,N,N,N,N,N,Y,N,N,N,MEDIUM
585,2,4,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
586,2,3,60,N,N,N,N,N,N,N,Y,N,MEDIUM
587,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM
589,2,4,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
590,2,6,45,N,N,N,Y,N,N,N,N,N,LIGHT
592,4,4,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
593,2,5,60,N,N,N,N,N,N,N,N,Y,LIGHT
594,3,7,45,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
595,3,6,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
596,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
597,2,5,90,N,N,N,N,N,Y,N,N,N,MEDIUM
599,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
600,3,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
601,2,7,30,N,N,N,N,N,N,N,N,Y,LIGHT
602,4,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
603,3,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
604,4,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
605,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
606,2,2,5,N,N,N,N,N,N,N,N,Y,LIGHT
607,3,6,90,N,N,N,N,N,Y,Y,N,N,MEDIUM_LIGHT
608,2,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM
609,2,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
610,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
611,2,8,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
612,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
613,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
614,2,2,5,N,N,N,N,N,N,N,N,Y,LIGHT
615,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
616,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
617,2,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
618,2,2,40,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
619,2,4,30,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
620,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
621,4,0,60,N,N,N,N,Y,N,N,N,N,MEDIUM_LIGHT
622,2,8,30,N,N,N,Y,N,N,N,N,N,LIGHT
623,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
624,2,4,15,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
625,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
626,2,6,240,N,N,N,N,N,N,N,Y,N,MEDIUM
627,0,0,0,N,N,N,N,N,N,N,Y,N,MEDIUM
629,2,4,20,Y,N,N,N,N,N,N,N,N,LIGHT
630,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
631,2,4,70,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
632,3,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
633,3,8,60,N,N,N,Y,Y,N,N,N,N,MEDIUM_LIGHT
634,2,6,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
635,3,6,20,N,N,N,Y,N,N,N,N,N,LIGHT
636,4,4,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
637,2,12,20,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
638,2,2,30,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
639,1,4,480,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
642,3,10,0,N,N,N,N,Y,N,N,N,N,LIGHT
643,2,8,90,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
644,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
645,2,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
646,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
647,2,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM
648,3,6,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
649,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
650,2,100,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
651,3,5,20,N,N,N,Y,N,N,N,N,N,LIGHT
652,3,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
653,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
655,2,5,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
657,3,8,30,N,N,N,N,N,N,N,N,Y,LIGHT
660,3,5,15,N,N,N,N,N,N,N,N,Y,LIGHT
661,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
663,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
664,2,4,30,Y,N,N,N,N,N,N,N,N,LIGHT
665,2,4,10,N,Y,N,N,N,N,N,N,N,LIGHT
666,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
667,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM
668,3,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
669,2,6,30,N,N,N,N,N,N,Y,N,N,LIGHT
670,1,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
671,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
673,2,6,120,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
674,1,4,120,N,N,N,N,N,N,N,Y,N,MEDIUM
675,2,2,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
676,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
677,3,8,20,N,N,N,N,N,N,N,N,Y,LIGHT
678,2,6,20,N,N,N,N,N,N,N,N,Y,MEDIUM
679,1,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
680,2,4,90,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
681,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
683,2,2,45,Y,N,N,N,N,N,N,N,N,LIGHT
684,2,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
685,2,2,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
686,3,4,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
687,2,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM
688,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
689,3,10,120,N,N,N,N,N,N,N,N,Y,LIGHT
690,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
691,3,5,60,N,N,N,N,N,Y,N,N,N,MEDIUM
692,2,7,150,N,N,N,N,N,N,N,Y,N,MEDIUM
695,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
696,3,6,45,N,N,N,N,Y,N,N,N,N,LIGHT
697,3,4,90,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
698,3,5,20,N,N,N,N,N,N,Y,N,N,LIGHT
699,2,5,90,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
700,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
701,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
702,2,4,120,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
703,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
704,2,6,45,N,N,N,Y,N,N,N,N,N,LIGHT
705,2,2,300,N,N,N,N,N,N,N,Y,N,MEDIUM
706,2,4,240,N,N,N,N,N,N,N,Y,N,MEDIUM
707,2,2,300,N,N,N,N,N,N,N,Y,N,MEDIUM
708,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
709,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
710,2,2,20,N,N,N,Y,N,N,Y,N,N,LIGHT
711,2,6,120,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
712,2,2,180,N,N,N,N,N,Y,Y,N,N,MEDIUM
713,2,6,60,N,N,N,N,N,N,Y,N,N,LIGHT
714,2,6,240,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
715,2,6,180,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
716,2,4,10,N,Y,N,N,N,N,N,N,N,LIGHT
718,2,5,90,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
719,2,4,120,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
720,2,5,120,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
721,1,8,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
722,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
723,2,4,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
724,2,6,120,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
725,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
727,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
728,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
730,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
731,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
732,2,16,45,N,N,N,N,N,N,N,N,Y,LIGHT
733,2,5,30,N,Y,N,N,N,N,N,N,N,LIGHT
734,2,10,45,N,N,N,N,N,N,N,N,Y,LIGHT
735,4,30,60,N,N,N,N,N,N,N,N,Y,LIGHT
736,3,5,90,N,N,N,N,N,N,N,N,Y,MEDIUM
738,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
739,2,2,30,N,N,N,N,N,N,N,N,Y,HEAVY
740,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
741,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
742,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
744,4,16,30,N,N,N,N,N,N,N,N,Y,MEDIUM_HEAVY
745,2,2,0,N,N,N,N,N,N,N,Y,N,HEAVY
746,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
747,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
748,2,2,10,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
749,2,2,0,Y,N,N,N,N,N,N,N,N,LIGHT
750,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
751,2,4,120,N,N,N,N,N,Y,N,N,N,MEDIUM
752,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
753,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
754,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
755,1,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
756,3,6,60,N,N,N,N,N,Y,N,N,N,MEDIUM
757,4,6,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
