% 1. Title:
%      Board Game Weight Classification
% 
% 2. Sources:
%      (a) Board Game Geek (https://www.boardgamegeek.com/xmlapi)
%      (b) Data extracted 02/01/2016
% 
% 3. Past Usage:
%      - none known
% 
% 4. Relevant Information:
%      - BGG is a living database of all known published boardgames.
%      - This data set is just a small fraction of the total.
% 
% 5. Number of Instances:
%      1500
% 
% 6. Number of attributes (14 total):
%      1 (numeric) identifier
%      3 (numeric) game parameters
%      9 (boolean) subdomain classifications
%      1 (nominal) classification of weight
% 
% 7. Attribute Information:
%      1.  game identifier
%      2.  minimum players
%      3.  maximum players
%      4.  typical duration (in minutes)
%      5.  subdomain: abstract game
%      6.  subdomain: childrens game
%      7.  subdomain: customizable game
%      8.  subdomain: family game
%      9.  subdomain: party game
%      10. subdomain: strategy game
%      11. subdomain: thematic game
%      12. subdomain: wargame
%      13. (no subdomain)
%      14. class:
%          - LIGHT
%          - MEDIUM_LIGHT
%          - MEDIUM
%          - MEDIUM_HEAVY
%          - HEAVY
% 
% 8. Missing Attribute Values:
%      (none)
% 
% 9. Class Distribution:
%      LIGHT        :   437  (29.133%)
%      MEDIUM_LIGHT :   707  (47.133%)
%      MEDIUM       :   292  (19.467%)
%      MEDIUM_HEAVY :    55  ( 3.667%)
%      HEAVY        :     9  ( 0.600%)
% 

@RELATION boardgames

@ATTRIBUTE id NUMERIC
@ATTRIBUTE minp NUMERIC
@ATTRIBUTE maxp NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE abstract {Y,N}
@ATTRIBUTE childrens {Y,N}
@ATTRIBUTE customizable {Y,N}
@ATTRIBUTE family {Y,N}
@ATTRIBUTE party {Y,N}
@ATTRIBUTE strategy {Y,N}
@ATTRIBUTE thematic {Y,N}
@ATTRIBUTE wargames {Y,N}
@ATTRIBUTE no-subdomain {Y,N}
@ATTRIBUTE weight {LIGHT,MEDIUM_LIGHT,MEDIUM,MEDIUM_HEAVY,HEAVY}

@DATA
758,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM
759,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
760,2,2,30,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
761,3,7,60,N,N,N,Y,N,N,Y,N,N,LIGHT
762,2,6,0,N,N,N,N,N,N,N,N,Y,LIGHT
764,2,12,45,N,N,N,N,Y,N,N,N,N,LIGHT
765,2,5,45,Y,N,N,N,N,N,N,N,N,LIGHT
766,2,6,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
767,2,5,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
768,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM
769,2,8,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
770,2,8,20,N,N,N,Y,N,N,N,N,N,LIGHT
771,2,4,90,N,N,N,N,N,Y,N,N,N,MEDIUM
772,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
773,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
774,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
775,3,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
776,4,9,30,N,N,N,N,N,N,N,N,Y,LIGHT
778,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
780,2,2,120,Y,N,N,N,N,N,N,N,N,LIGHT
781,3,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
782,3,6,120,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
783,1,9,10,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
784,2,8,120,N,N,N,N,N,N,N,N,Y,MEDIUM
785,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
786,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
787,3,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
788,1,6,120,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
789,2,4,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
790,2,4,90,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
791,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
792,2,3,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
793,2,6,20,N,N,N,N,Y,N,N,N,N,LIGHT
794,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
795,2,6,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
796,3,6,240,N,N,N,N,N,N,N,N,Y,MEDIUM
797,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
798,2,2,20,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
799,2,4,180,N,N,N,N,N,N,N,N,Y,MEDIUM
800,2,4,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
801,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
802,2,2,120,N,N,N,N,N,N,N,Y,N,HEAVY
803,2,6,120,N,N,N,N,N,N,N,Y,N,MEDIUM
804,2,4,45,N,N,N,N,N,N,Y,N,N,LIGHT
805,2,5,90,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
806,3,6,180,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
808,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
810,2,4,0,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
811,2,4,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
813,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
814,2,5,20,N,N,N,Y,N,N,N,N,N,LIGHT
815,1,6,30,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
816,3,6,360,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
819,3,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM
820,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM
821,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
822,2,5,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
823,2,5,60,N,N,N,N,N,N,Y,N,N,MEDIUM
824,2,2,40,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
825,2,4,20,N,N,N,Y,N,N,N,N,N,LIGHT
826,2,5,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
827,2,5,45,N,N,N,N,N,Y,N,N,N,MEDIUM
828,1,6,240,N,N,N,N,N,N,Y,N,N,MEDIUM
829,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
830,2,20,60,N,N,N,N,N,N,N,N,Y,LIGHT
831,3,6,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
833,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
834,2,8,30,N,N,N,N,Y,N,N,N,N,LIGHT
835,3,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
836,3,6,120,N,N,N,N,N,Y,N,N,N,MEDIUM
840,2,4,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
841,3,8,30,N,N,N,Y,N,Y,N,N,N,LIGHT
843,2,7,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
844,3,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
847,2,6,90,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
848,3,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
849,2,2,90,N,N,N,N,N,N,N,N,Y,LIGHT
852,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
853,4,6,30,N,N,N,Y,N,N,N,N,N,LIGHT
854,3,4,45,N,N,N,N,N,Y,N,N,N,MEDIUM
855,2,4,120,N,N,N,N,N,Y,N,N,N,MEDIUM
856,3,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
857,2,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
858,3,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
859,2,6,120,N,N,N,N,N,Y,Y,N,N,MEDIUM_LIGHT
860,2,2,180,N,N,N,N,N,N,N,N,Y,MEDIUM
861,2,2,30,N,Y,N,N,N,N,N,N,N,LIGHT
864,2,4,60,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
865,2,4,90,N,N,N,N,N,N,N,N,Y,LIGHT
866,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
867,2,4,45,Y,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
868,0,0,0,N,N,N,N,N,N,N,N,Y,LIGHT
869,2,8,15,N,N,N,N,N,N,N,N,Y,LIGHT
870,3,5,180,N,N,N,N,N,Y,N,N,N,MEDIUM
871,2,5,0,N,N,N,N,N,N,N,N,Y,LIGHT
872,2,6,30,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
873,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM
874,1,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
875,1,4,240,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
876,2,2,40,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
877,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
878,2,4,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
879,3,10,60,N,N,N,N,N,N,N,N,Y,LIGHT
882,3,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
883,2,5,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
884,3,5,120,N,N,N,N,N,Y,N,N,N,MEDIUM
886,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM
890,1,20,90,N,N,N,N,N,N,N,N,Y,MEDIUM
891,4,16,60,N,N,N,N,Y,N,N,N,N,LIGHT
892,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
893,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
894,1,8,10,N,Y,N,N,N,N,N,N,N,LIGHT
895,1,2,30,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
896,6,12,180,N,N,N,N,N,N,N,N,Y,MEDIUM_HEAVY
897,3,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
898,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
899,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
900,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
902,3,4,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
903,2,4,30,N,N,N,Y,N,N,N,N,N,LIGHT
904,2,5,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
905,2,6,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
906,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
907,2,30,30,N,N,N,N,N,N,N,N,Y,LIGHT
908,2,2,20,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
909,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
910,2,5,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
911,1,6,360,N,N,N,N,N,Y,N,Y,N,MEDIUM_HEAVY
912,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
913,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
914,1,1,20,N,N,N,N,N,N,N,N,Y,LIGHT
915,3,6,120,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
916,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
917,2,4,45,N,N,N,Y,N,N,N,N,N,LIGHT
920,0,0,60,N,N,N,N,N,N,N,N,Y,LIGHT
923,2,6,20,N,N,N,Y,N,N,N,N,N,LIGHT
925,8,24,60,N,N,N,N,Y,N,N,N,N,LIGHT
926,3,4,90,N,N,N,N,N,Y,N,N,N,MEDIUM
927,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
928,3,7,20,N,N,N,N,N,N,N,N,Y,LIGHT
929,4,8,60,N,N,N,N,Y,N,N,N,N,LIGHT
930,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
931,2,4,0,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
932,2,6,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
933,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
934,3,7,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
935,2,6,240,N,N,N,N,N,Y,N,N,N,MEDIUM
936,2,4,180,N,N,N,N,N,N,Y,N,N,MEDIUM
937,2,5,180,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
938,2,6,60,N,Y,N,N,N,N,N,N,N,LIGHT
939,2,4,120,N,N,N,N,N,N,Y,N,N,MEDIUM
940,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
941,2,4,30,N,N,N,Y,N,N,N,N,N,LIGHT
942,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
943,2,4,10,N,N,N,Y,N,N,N,N,N,LIGHT
944,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
945,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
946,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
947,3,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
948,2,2,10,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
949,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
950,3,4,30,Y,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
951,2,4,150,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
954,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
955,2,9,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
956,2,4,240,N,N,N,N,N,N,N,N,Y,MEDIUM
957,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
958,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
959,1,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM
960,2,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
961,1,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
962,2,6,90,Y,N,N,N,N,N,N,N,N,LIGHT
963,2,4,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
964,2,5,30,N,Y,N,N,N,N,N,N,N,LIGHT
965,4,8,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
967,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
972,2,7,90,N,N,N,N,N,N,N,N,Y,LIGHT
975,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
979,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
980,1,2,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
982,2,6,150,N,N,N,N,N,N,Y,Y,N,MEDIUM_LIGHT
983,1,2,10,Y,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
984,3,10,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
985,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
986,2,2,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
987,2,7,240,N,N,N,N,N,Y,N,Y,N,MEDIUM
988,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
989,2,2,0,N,N,N,N,N,N,N,N,Y,MEDIUM
990,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM
992,2,2,0,N,N,N,N,N,N,N,N,Y,LIGHT
993,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
994,2,8,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
995,2,5,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
997,3,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
999,3,6,0,N,Y,N,N,N,N,N,N,N,LIGHT
1000,2,10,45,Y,N,N,N,N,N,N,N,N,MEDIUM
1001,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1002,3,3,60,N,N,N,N,N,Y,N,N,N,MEDIUM
1003,3,5,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1004,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1005,2,4,15,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
1006,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1007,3,6,75,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1008,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1010,2,6,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1011,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1012,3,3,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1013,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
1014,3,6,120,N,N,N,N,N,Y,N,N,N,MEDIUM
1015,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1016,2,3,20,N,N,N,N,N,N,N,N,Y,LIGHT
1017,2,5,60,N,N,N,N,N,Y,N,N,N,MEDIUM
1018,3,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1019,4,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1020,3,6,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1021,2,20,25,Y,N,N,N,N,N,N,N,N,LIGHT
1023,2,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1027,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1028,3,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
1029,3,5,210,N,N,N,N,N,N,N,Y,N,MEDIUM
1031,3,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1032,1,2,20,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
1033,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
1035,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
1036,3,6,45,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
1037,2,6,45,N,N,Y,N,N,N,N,N,N,MEDIUM
1038,1,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1041,3,4,90,N,N,N,N,N,Y,N,N,N,MEDIUM
1042,3,6,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1043,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1044,1,7,90,N,N,N,N,N,Y,Y,N,N,MEDIUM
1045,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1046,1,8,10,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1047,1,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
1050,2,8,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1051,2,6,45,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
1053,3,6,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1054,2,6,180,N,N,N,N,N,N,N,N,Y,MEDIUM
1055,2,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
1056,3,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
1057,2,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
1058,3,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1061,3,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
1063,3,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
1065,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1066,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
1068,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1069,2,2,15,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1070,3,8,15,N,Y,N,Y,N,N,N,N,N,LIGHT
1071,2,3,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1072,3,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
1073,2,6,60,N,N,N,Y,N,N,N,N,N,LIGHT
1075,2,4,15,N,N,N,N,N,N,N,N,Y,LIGHT
1076,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1077,2,6,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1079,2,5,30,Y,N,N,N,N,N,N,N,N,LIGHT
1080,2,6,0,N,N,N,N,N,N,N,N,Y,LIGHT
1081,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1082,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1083,2,6,0,N,Y,N,N,N,N,N,N,N,LIGHT
1084,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1085,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1086,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1087,3,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1088,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1089,2,2,10,N,N,N,N,N,N,N,N,Y,LIGHT
1090,2,6,15,N,N,N,N,N,N,N,N,Y,LIGHT
1091,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1092,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
1093,3,5,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1094,3,6,90,N,N,N,N,N,Y,N,N,N,LIGHT
1095,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1096,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1097,6,41,120,N,N,N,N,N,N,N,N,Y,LIGHT
1098,2,6,90,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
1099,2,2,30,Y,N,N,Y,N,N,N,N,N,LIGHT
1100,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1101,3,6,20,N,N,N,Y,N,N,N,N,N,LIGHT
1104,3,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
1105,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1107,3,5,30,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
1109,2,3,20,N,N,N,N,N,N,N,N,Y,LIGHT
1110,3,5,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1111,4,10,20,N,N,N,N,Y,N,N,N,N,LIGHT
1114,3,4,360,N,N,N,N,N,N,N,N,Y,LIGHT
1115,2,10,60,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
1116,3,7,30,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1117,3,5,45,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1120,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1122,3,6,150,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1125,2,4,30,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
1126,2,6,60,N,N,N,N,N,N,Y,N,N,LIGHT
1127,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1129,2,3,20,Y,N,N,N,N,N,N,N,N,LIGHT
1130,2,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
1132,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1133,2,4,180,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1134,2,8,0,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1135,1,8,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1136,1,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1137,2,6,60,N,N,N,Y,N,N,N,N,N,MEDIUM
1138,1,8,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1139,2,5,45,N,Y,N,N,N,N,N,N,N,LIGHT
1140,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1141,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
1142,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
1143,2,6,180,N,N,N,N,N,Y,Y,N,N,MEDIUM
1144,2,6,120,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
1145,1,6,300,N,N,N,N,N,N,Y,N,N,MEDIUM
1146,2,4,150,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1147,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1148,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
1149,2,6,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
1150,2,2,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
1151,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
1152,2,4,60,N,N,N,N,N,N,Y,N,N,LIGHT
1154,2,2,20,Y,N,N,N,N,N,N,N,N,LIGHT
1155,2,4,60,N,N,N,N,N,Y,N,N,N,MEDIUM
1156,1,6,180,N,N,N,N,N,N,N,N,Y,LIGHT
1157,3,7,30,N,N,N,Y,N,N,Y,N,N,MEDIUM_LIGHT
1158,3,4,180,N,N,N,N,N,N,N,Y,N,MEDIUM
1159,3,5,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
1160,4,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1161,2,6,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1162,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1163,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1165,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1166,3,7,0,N,N,N,N,N,N,N,N,Y,LIGHT
1167,2,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
1169,2,6,30,N,Y,N,N,N,N,N,N,N,LIGHT
1170,3,6,20,N,Y,N,N,N,N,N,N,N,LIGHT
1171,2,5,10,N,N,N,N,N,N,N,N,Y,LIGHT
1172,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1173,3,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
1174,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1175,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
1177,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
1178,2,4,90,N,N,N,N,N,N,N,N,Y,LIGHT
1179,2,3,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1180,0,0,0,N,N,N,N,N,N,N,N,Y,LIGHT
1181,3,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
1183,3,6,0,N,N,N,N,N,N,N,N,Y,LIGHT
1184,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1185,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1186,2,5,10,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1187,2,2,240,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
1188,2,4,45,N,N,N,N,N,N,Y,N,N,LIGHT
1189,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
1190,1,5,20,Y,N,N,N,N,N,N,N,N,LIGHT
1191,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
1192,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
1193,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
